call_id,customer_id,call_duration_seconds,call_time_of_day,call_outcome,order_value_vnd,agent_id,follow_up_required
CALL-90649,CUST-27111,175,Afternoon (13-17h),Success,1105000,AGT-005,False
CALL-38163,CUST-27111,119,Evening (17-20h),Not Interested,0,AGT-008,False
CALL-45048,CUST-23076,229,Evening (17-20h),Not Interested,0,AGT-012,False
CALL-49955,CUST-53969,58,Morning (8-11h),Not Interested,0,AGT-003,False
CALL-69283,CUST-53969,216,Morning (8-11h),Success,894000,AGT-012,False
CALL-30561,CUST-53969,346,Morning (8-11h),Success,917000,AGT-005,False
CALL-97511,CUST-55649,281,Morning (8-11h),Success,1328000,AGT-002,False
CALL-48107,CUST-55649,217,Noon (11-13h),Call Back Later,0,AGT-004,True
CALL-15421,CUST-55649,70,Afternoon (13-17h),Success,527000,AGT-017,False
CALL-46045,CUST-55649,145,Morning (8-11h),Success,927000,AGT-006,False
CALL-70593,CUST-55649,182,Morning (8-11h),Success,1070000,AGT-017,False
CALL-91852,CUST-37674,139,Noon (11-13h),Success,544000,AGT-017,False
CALL-59100,CUST-37674,181,Morning (8-11h),Success,1533000,AGT-008,False
CALL-90442,CUST-37674,417,Morning (8-11h),Not Interested,0,AGT-001,False
CALL-47335,CUST-37674,274,Afternoon (13-17h),Call Back Later,0,AGT-017,True
CALL-44768,CUST-37674,370,Afternoon (13-17h),Success,908000,AGT-010,False
CALL-40739,CUST-37674,264,Afternoon (13-17h),Call Back Later,0,AGT-003,True
CALL-88877,CUST-37674,97,Noon (11-13h),Success,350000,AGT-004,False
CALL-80311,CUST-37674,46,Afternoon (13-17h),No Answer,0,AGT-001,True
CALL-23481,CUST-37674,94,Evening (17-20h),Success,729000,AGT-015,False
CALL-50320,CUST-37674,134,Afternoon (13-17h),Not Interested,0,AGT-017,False
CALL-33087,CUST-37674,253,Afternoon (13-17h),Not Interested,0,AGT-001,False
CALL-86619,CUST-37674,222,Afternoon (13-17h),No Answer,0,AGT-011,False
CALL-28710,CUST-37674,57,Morning (8-11h),No Answer,0,AGT-005,False
CALL-55838,CUST-37674,142,Evening (17-20h),Success,732000,AGT-001,False
CALL-81725,CUST-37674,305,Afternoon (13-17h),Success,1038000,AGT-008,False
CALL-61465,CUST-38758,59,Afternoon (13-17h),No Answer,0,AGT-011,False
CALL-41683,CUST-38758,109,Afternoon (13-17h),Success,488000,AGT-005,False
CALL-66456,CUST-77986,91,Morning (8-11h),Success,647000,AGT-001,False
CALL-90443,CUST-75206,235,Morning (8-11h),Call Back Later,0,AGT-019,True
CALL-90863,CUST-64924,381,Afternoon (13-17h),Success,1239000,AGT-004,False
CALL-32514,CUST-64924,86,Afternoon (13-17h),Call Back Later,0,AGT-018,True
CALL-87345,CUST-64924,70,Evening (17-20h),Success,677000,AGT-003,False
CALL-74367,CUST-64924,35,Afternoon (13-17h),No Answer,0,AGT-006,False
CALL-23029,CUST-64924,128,Morning (8-11h),Success,637000,AGT-005,False
CALL-10532,CUST-80515,245,Afternoon (13-17h),Not Interested,0,AGT-001,False
CALL-85282,CUST-80515,21,Noon (11-13h),Not Interested,0,AGT-017,False
CALL-65645,CUST-80515,115,Afternoon (13-17h),No Answer,0,AGT-008,False
CALL-66996,CUST-80515,162,Afternoon (13-17h),Call Back Later,0,AGT-013,True
CALL-25372,CUST-80515,222,Morning (8-11h),No Answer,0,AGT-001,False
CALL-69825,CUST-80515,155,Noon (11-13h),Success,638000,AGT-001,False
CALL-83474,CUST-80515,43,Afternoon (13-17h),No Answer,0,AGT-003,False
CALL-56156,CUST-78992,73,Evening (17-20h),Success,388000,AGT-019,True
CALL-65113,CUST-78992,328,Noon (11-13h),No Answer,0,AGT-014,False
CALL-81789,CUST-78992,199,Afternoon (13-17h),Success,1045000,AGT-012,False
CALL-45359,CUST-80733,85,Noon (11-13h),Not Interested,0,AGT-011,False
CALL-62550,CUST-80733,113,Noon (11-13h),Success,682000,AGT-007,False
CALL-26774,CUST-80733,51,Afternoon (13-17h),Not Interested,0,AGT-009,False
CALL-15117,CUST-80733,18,Evening (17-20h),No Answer,0,AGT-003,False
CALL-36916,CUST-80733,121,Noon (11-13h),Success,2500000,AGT-015,False
CALL-82537,CUST-80733,68,Noon (11-13h),Success,1043000,AGT-003,False
CALL-44386,CUST-80733,166,Morning (8-11h),Success,1718000,AGT-003,True
CALL-56855,CUST-20716,442,Afternoon (13-17h),Success,873000,AGT-001,False
CALL-89236,CUST-20716,158,Noon (11-13h),Not Interested,0,AGT-001,False
CALL-63640,CUST-20716,158,Morning (8-11h),Success,488000,AGT-002,False
CALL-42292,CUST-20716,243,Afternoon (13-17h),Success,681000,AGT-001,False
CALL-53024,CUST-20716,34,Afternoon (13-17h),Call Back Later,0,AGT-005,True
CALL-46552,CUST-20716,182,Morning (8-11h),Success,428000,AGT-002,False
CALL-76334,CUST-54680,50,Afternoon (13-17h),No Answer,0,AGT-003,False
CALL-85285,CUST-78207,239,Afternoon (13-17h),Not Interested,0,AGT-004,False
CALL-54929,CUST-78207,157,Afternoon (13-17h),Success,743000,AGT-002,False
CALL-16401,CUST-78207,38,Afternoon (13-17h),Not Interested,0,AGT-001,False
CALL-82931,CUST-57595,160,Afternoon (13-17h),Call Back Later,0,AGT-001,True
CALL-31195,CUST-57595,29,Morning (8-11h),Not Interested,0,AGT-015,False
CALL-24130,CUST-57595,37,Morning (8-11h),Success,1171000,AGT-003,False
CALL-26830,CUST-57595,26,Morning (8-11h),Call Back Later,0,AGT-003,True
CALL-98458,CUST-57595,251,Afternoon (13-17h),Success,1085000,AGT-013,False
CALL-84404,CUST-57595,171,Morning (8-11h),Success,866000,AGT-003,False
CALL-85427,CUST-57595,135,Afternoon (13-17h),Call Back Later,0,AGT-011,True
CALL-58587,CUST-57595,56,Afternoon (13-17h),Not Interested,0,AGT-002,True
CALL-20275,CUST-74408,183,Morning (8-11h),Success,829000,AGT-001,False
CALL-64666,CUST-95017,138,Morning (8-11h),Success,1664000,AGT-011,False
CALL-74268,CUST-95017,77,Afternoon (13-17h),Success,1215000,AGT-006,False
CALL-63838,CUST-95017,148,Morning (8-11h),Success,963000,AGT-001,False
CALL-24708,CUST-95017,172,Morning (8-11h),Success,650000,AGT-004,True
CALL-45509,CUST-45101,42,Noon (11-13h),Call Back Later,0,AGT-011,True
CALL-22314,CUST-45101,299,Evening (17-20h),Success,2045000,AGT-020,True
CALL-11838,CUST-11507,107,Afternoon (13-17h),Call Back Later,0,AGT-003,True
CALL-66613,CUST-11507,178,Morning (8-11h),Success,1225000,AGT-003,False
CALL-29179,CUST-11507,100,Afternoon (13-17h),Success,1745000,AGT-012,False
CALL-46064,CUST-11507,159,Noon (11-13h),Success,1155000,AGT-001,False
CALL-90516,CUST-11507,88,Morning (8-11h),Not Interested,0,AGT-006,False
CALL-12840,CUST-11507,94,Afternoon (13-17h),No Answer,0,AGT-005,False
CALL-54143,CUST-11507,86,Afternoon (13-17h),Success,1142000,AGT-001,False
CALL-77179,CUST-76426,134,Evening (17-20h),Success,535000,AGT-004,False
CALL-78982,CUST-76426,205,Afternoon (13-17h),Success,715000,AGT-020,False
CALL-86467,CUST-76426,208,Afternoon (13-17h),Not Interested,0,AGT-012,False
CALL-83127,CUST-81937,199,Evening (17-20h),Call Back Later,0,AGT-005,True
CALL-48001,CUST-81937,144,Noon (11-13h),Success,1864000,AGT-011,False
CALL-21254,CUST-81937,79,Afternoon (13-17h),Success,676000,AGT-003,False
CALL-56849,CUST-81937,202,Evening (17-20h),Success,714000,AGT-001,False
CALL-22901,CUST-81937,132,Afternoon (13-17h),Success,1794000,AGT-003,True
CALL-85892,CUST-81937,69,Morning (8-11h),Success,657000,AGT-001,False
CALL-34854,CUST-81937,106,Evening (17-20h),Not Interested,0,AGT-004,False
CALL-20398,CUST-81937,219,Noon (11-13h),Success,2445000,AGT-019,False
CALL-34111,CUST-81937,44,Morning (8-11h),Call Back Later,0,AGT-012,True
CALL-71547,CUST-81937,311,Afternoon (13-17h),Success,1372000,AGT-009,False
CALL-33648,CUST-11596,476,Noon (11-13h),Call Back Later,0,AGT-003,True
CALL-82279,CUST-11596,79,Noon (11-13h),Success,844000,AGT-001,False
CALL-83033,CUST-11596,88,Morning (8-11h),Call Back Later,0,AGT-008,True
CALL-75050,CUST-11596,101,Morning (8-11h),Not Interested,0,AGT-001,False
CALL-62415,CUST-11596,76,Morning (8-11h),Success,772000,AGT-005,False
CALL-80253,CUST-11596,386,Morning (8-11h),Not Interested,0,AGT-014,False
CALL-77180,CUST-11596,101,Noon (11-13h),Success,1209000,AGT-015,False
CALL-17547,CUST-79432,40,Afternoon (13-17h),Success,2018000,AGT-004,False
CALL-86158,CUST-79432,139,Morning (8-11h),Success,844000,AGT-001,True
CALL-95225,CUST-79432,57,Afternoon (13-17h),Call Back Later,0,AGT-017,True
CALL-32899,CUST-79432,30,Evening (17-20h),No Answer,0,AGT-005,False
CALL-13247,CUST-79432,64,Noon (11-13h),Success,569000,AGT-008,False
CALL-56845,CUST-79432,70,Evening (17-20h),Call Back Later,0,AGT-019,True
CALL-54678,CUST-79432,102,Afternoon (13-17h),Call Back Later,0,AGT-001,True
CALL-60867,CUST-76080,20,Evening (17-20h),Call Back Later,0,AGT-012,True
CALL-29672,CUST-76080,364,Morning (8-11h),Success,730000,AGT-017,True
CALL-48116,CUST-76080,153,Afternoon (13-17h),Success,735000,AGT-001,False
CALL-14770,CUST-76080,189,Morning (8-11h),Success,1348000,AGT-020,False
CALL-27261,CUST-76080,129,Evening (17-20h),Success,750000,AGT-020,False
CALL-81204,CUST-76080,270,Noon (11-13h),Success,762000,AGT-002,True
CALL-25167,CUST-76080,87,Morning (8-11h),No Answer,0,AGT-006,False
CALL-14190,CUST-96684,128,Afternoon (13-17h),Call Back Later,0,AGT-004,True
CALL-70600,CUST-96684,52,Morning (8-11h),No Answer,0,AGT-011,False
CALL-19961,CUST-96684,108,Morning (8-11h),Success,2500000,AGT-019,False
CALL-80752,CUST-96684,119,Noon (11-13h),Success,855000,AGT-020,False
CALL-25703,CUST-66307,57,Morning (8-11h),Not Interested,0,AGT-006,False
CALL-28914,CUST-66307,152,Morning (8-11h),Success,760000,AGT-010,False
CALL-44597,CUST-66307,162,Noon (11-13h),Success,385000,AGT-020,True
CALL-17925,CUST-66307,192,Morning (8-11h),Call Back Later,0,AGT-001,True
CALL-45500,CUST-66307,159,Afternoon (13-17h),Success,477000,AGT-001,False
CALL-49889,CUST-50134,111,Morning (8-11h),Success,1189000,AGT-004,False
CALL-31056,CUST-50134,219,Afternoon (13-17h),Success,1108000,AGT-011,False
CALL-23435,CUST-50134,127,Afternoon (13-17h),Success,1212000,AGT-003,False
CALL-96441,CUST-79896,14,Afternoon (13-17h),Not Interested,0,AGT-003,False
CALL-71459,CUST-79896,32,Afternoon (13-17h),No Answer,0,AGT-016,False
CALL-60107,CUST-79896,51,Afternoon (13-17h),Not Interested,0,AGT-001,False
CALL-19327,CUST-96151,64,Afternoon (13-17h),Success,1097000,AGT-002,False
CALL-21234,CUST-96151,152,Noon (11-13h),Success,708000,AGT-020,False
CALL-12591,CUST-96151,277,Noon (11-13h),Success,436000,AGT-002,False
CALL-57104,CUST-10759,173,Noon (11-13h),Call Back Later,0,AGT-010,True
CALL-63546,CUST-10759,146,Morning (8-11h),Success,1420000,AGT-001,False
CALL-88378,CUST-10759,19,Noon (11-13h),No Answer,0,AGT-001,False
CALL-93297,CUST-10759,8,Afternoon (13-17h),No Answer,0,AGT-003,False
CALL-27443,CUST-10759,305,Afternoon (13-17h),Success,778000,AGT-006,False
CALL-17662,CUST-10759,83,Noon (11-13h),Success,1675000,AGT-008,False
CALL-12000,CUST-10759,154,Afternoon (13-17h),Success,1574000,AGT-002,False
CALL-55611,CUST-10399,168,Afternoon (13-17h),Success,776000,AGT-003,False
CALL-93610,CUST-10399,461,Noon (11-13h),Success,948000,AGT-018,False
CALL-57835,CUST-10399,369,Afternoon (13-17h),Success,2500000,AGT-001,False
CALL-86825,CUST-14404,517,Noon (11-13h),Success,2500000,AGT-001,True
CALL-63609,CUST-14404,191,Morning (8-11h),Success,903000,AGT-004,False
CALL-60736,CUST-14404,328,Evening (17-20h),Not Interested,0,AGT-019,False
CALL-13106,CUST-38317,42,Afternoon (13-17h),No Answer,0,AGT-014,False
CALL-10261,CUST-39343,467,Morning (8-11h),Success,1991000,AGT-002,False
CALL-49921,CUST-39343,215,Afternoon (13-17h),Success,595000,AGT-001,False
CALL-27302,CUST-39343,95,Afternoon (13-17h),Not Interested,0,AGT-004,False
CALL-12045,CUST-39343,231,Morning (8-11h),Success,1547000,AGT-020,False
CALL-66861,CUST-39343,280,Noon (11-13h),Success,873000,AGT-010,False
CALL-25094,CUST-39343,178,Morning (8-11h),Success,699000,AGT-013,False
CALL-26517,CUST-44055,292,Afternoon (13-17h),Success,1001000,AGT-003,False
CALL-62172,CUST-44055,113,Morning (8-11h),Success,419000,AGT-002,False
CALL-58617,CUST-44055,178,Morning (8-11h),Success,712000,AGT-001,True
CALL-21306,CUST-25152,50,Morning (8-11h),Not Interested,0,AGT-005,False
CALL-73596,CUST-25152,95,Evening (17-20h),Call Back Later,0,AGT-004,True
CALL-43900,CUST-25152,81,Morning (8-11h),Success,1174000,AGT-002,False
CALL-47700,CUST-25152,41,Morning (8-11h),Not Interested,0,AGT-001,False
CALL-40378,CUST-25152,14,Afternoon (13-17h),No Answer,0,AGT-008,False
CALL-79315,CUST-95284,98,Afternoon (13-17h),Success,478000,AGT-004,False
CALL-46586,CUST-95284,53,Morning (8-11h),Not Interested,0,AGT-009,False
CALL-25045,CUST-95284,142,Afternoon (13-17h),Success,1463000,AGT-001,False
CALL-25211,CUST-95284,158,Afternoon (13-17h),Success,416000,AGT-001,False
CALL-68003,CUST-95284,374,Morning (8-11h),Success,1357000,AGT-001,False
CALL-63559,CUST-95284,77,Afternoon (13-17h),Success,1209000,AGT-009,False
CALL-94658,CUST-95284,281,Evening (17-20h),Success,1110000,AGT-001,False
CALL-60459,CUST-95284,153,Morning (8-11h),Not Interested,0,AGT-008,False
CALL-62319,CUST-95284,173,Morning (8-11h),Success,880000,AGT-003,False
CALL-36314,CUST-95284,136,Noon (11-13h),Success,1276000,AGT-016,True
CALL-80821,CUST-95284,249,Evening (17-20h),Success,907000,AGT-005,False
CALL-37748,CUST-95284,136,Afternoon (13-17h),Not Interested,0,AGT-011,False
CALL-39699,CUST-95284,133,Afternoon (13-17h),Success,728000,AGT-006,False
CALL-88481,CUST-95284,51,Evening (17-20h),Success,1080000,AGT-006,False
CALL-74502,CUST-95284,60,Morning (8-11h),No Answer,0,AGT-002,False
CALL-63126,CUST-95284,154,Evening (17-20h),No Answer,0,AGT-003,False
CALL-93254,CUST-95284,88,Evening (17-20h),Not Interested,0,AGT-013,False
CALL-94406,CUST-95284,28,Afternoon (13-17h),Success,1316000,AGT-020,False
CALL-80655,CUST-95284,81,Noon (11-13h),Success,983000,AGT-003,False
CALL-34075,CUST-95284,220,Evening (17-20h),Success,700000,AGT-005,False
CALL-44829,CUST-95284,143,Morning (8-11h),Not Interested,0,AGT-002,False
CALL-89287,CUST-95284,71,Morning (8-11h),Success,728000,AGT-001,True
CALL-90733,CUST-95284,118,Morning (8-11h),Call Back Later,0,AGT-006,True
CALL-74654,CUST-67334,237,Noon (11-13h),Success,854000,AGT-001,False
CALL-91134,CUST-59664,50,Afternoon (13-17h),Success,419000,AGT-010,False
CALL-83758,CUST-59664,46,Noon (11-13h),Not Interested,0,AGT-001,False
CALL-82563,CUST-59664,139,Afternoon (13-17h),Success,1532000,AGT-001,False
CALL-40742,CUST-59664,82,Noon (11-13h),Not Interested,0,AGT-001,False
CALL-96742,CUST-59664,139,Morning (8-11h),Success,762000,AGT-015,True
CALL-67686,CUST-59664,123,Morning (8-11h),Success,571000,AGT-001,False
CALL-37860,CUST-73878,139,Morning (8-11h),No Answer,0,AGT-006,False
CALL-23400,CUST-73878,384,Afternoon (13-17h),Success,1138000,AGT-004,True
CALL-89821,CUST-73878,37,Morning (8-11h),No Answer,0,AGT-007,False
CALL-29115,CUST-73878,197,Noon (11-13h),Call Back Later,0,AGT-003,True
CALL-86561,CUST-73878,166,Afternoon (13-17h),Call Back Later,0,AGT-004,True
CALL-14880,CUST-73878,190,Afternoon (13-17h),Not Interested,0,AGT-019,False
CALL-60668,CUST-73878,18,Afternoon (13-17h),No Answer,0,AGT-002,False
CALL-95475,CUST-25591,212,Afternoon (13-17h),Success,2500000,AGT-001,False
CALL-92450,CUST-25591,99,Afternoon (13-17h),Success,1125000,AGT-001,False
CALL-33757,CUST-25591,134,Afternoon (13-17h),Success,750000,AGT-007,False
CALL-98662,CUST-25591,109,Morning (8-11h),No Answer,0,AGT-001,False
CALL-32805,CUST-48833,56,Afternoon (13-17h),Success,994000,AGT-014,False
CALL-29107,CUST-48833,102,Noon (11-13h),Success,714000,AGT-007,False
CALL-67347,CUST-48833,123,Noon (11-13h),Success,1434000,AGT-012,False
CALL-49334,CUST-48833,178,Evening (17-20h),Success,405000,AGT-009,False
CALL-84747,CUST-48833,157,Evening (17-20h),Success,1468000,AGT-010,False
CALL-81892,CUST-48833,113,Afternoon (13-17h),Not Interested,0,AGT-020,False
CALL-87909,CUST-48833,127,Afternoon (13-17h),Success,509000,AGT-006,False
CALL-62036,CUST-76439,126,Evening (17-20h),Success,996000,AGT-002,True
CALL-98369,CUST-76439,174,Noon (11-13h),Success,2445000,AGT-007,False
CALL-53246,CUST-29466,211,Afternoon (13-17h),Success,1339000,AGT-005,False
CALL-95443,CUST-29466,226,Noon (11-13h),Success,1067000,AGT-001,False
CALL-26799,CUST-29466,92,Evening (17-20h),Success,670000,AGT-002,False
CALL-84743,CUST-29466,99,Afternoon (13-17h),Call Back Later,0,AGT-008,True
CALL-65970,CUST-29466,85,Afternoon (13-17h),Call Back Later,0,AGT-004,True
CALL-93402,CUST-29466,124,Afternoon (13-17h),Success,350000,AGT-002,False
CALL-86496,CUST-29466,457,Afternoon (13-17h),Success,1368000,AGT-006,False
CALL-11534,CUST-29466,91,Morning (8-11h),No Answer,0,AGT-002,False
CALL-71158,CUST-29466,190,Afternoon (13-17h),Call Back Later,0,AGT-020,True
CALL-47998,CUST-48010,193,Morning (8-11h),Success,1779000,AGT-011,False
CALL-46733,CUST-38113,161,Morning (8-11h),Not Interested,0,AGT-001,False
CALL-58145,CUST-38113,16,Morning (8-11h),Not Interested,0,AGT-003,False
CALL-73432,CUST-10756,115,Morning (8-11h),Call Back Later,0,AGT-002,True
CALL-43449,CUST-10756,173,Afternoon (13-17h),Success,1126000,AGT-002,False
CALL-74231,CUST-80228,65,Morning (8-11h),Call Back Later,0,AGT-002,True
CALL-83796,CUST-80228,20,Noon (11-13h),Success,519000,AGT-001,False
CALL-68817,CUST-80228,176,Afternoon (13-17h),Success,802000,AGT-002,False
CALL-53335,CUST-80228,217,Morning (8-11h),Success,679000,AGT-001,False
CALL-38539,CUST-80228,109,Noon (11-13h),Success,2218000,AGT-011,False
CALL-82400,CUST-80228,79,Afternoon (13-17h),Success,350000,AGT-001,False
CALL-63343,CUST-80228,311,Evening (17-20h),Not Interested,0,AGT-001,False
CALL-62634,CUST-80228,222,Noon (11-13h),Success,350000,AGT-010,False
CALL-85535,CUST-47111,47,Morning (8-11h),Call Back Later,0,AGT-010,True
CALL-67437,CUST-63806,136,Afternoon (13-17h),Call Back Later,0,AGT-003,True
CALL-44868,CUST-63806,53,Evening (17-20h),Not Interested,0,AGT-015,False
CALL-80921,CUST-63806,94,Evening (17-20h),Call Back Later,0,AGT-003,True
CALL-66486,CUST-63806,279,Afternoon (13-17h),Success,1328000,AGT-005,False
CALL-99544,CUST-63806,281,Morning (8-11h),Success,920000,AGT-012,True
CALL-42970,CUST-63806,77,Afternoon (13-17h),Success,956000,AGT-001,True
CALL-86417,CUST-63806,186,Afternoon (13-17h),Success,584000,AGT-001,False
CALL-96091,CUST-63806,49,Afternoon (13-17h),Not Interested,0,AGT-007,False
CALL-34996,CUST-24448,445,Noon (11-13h),Success,609000,AGT-003,False
CALL-63035,CUST-24448,20,Noon (11-13h),No Answer,0,AGT-002,False
CALL-14407,CUST-50888,91,Noon (11-13h),Call Back Later,0,AGT-012,True
CALL-54403,CUST-50888,185,Morning (8-11h),Not Interested,0,AGT-006,False
CALL-45082,CUST-50888,57,Noon (11-13h),Success,1232000,AGT-015,False
CALL-99477,CUST-50888,48,Afternoon (13-17h),Call Back Later,0,AGT-004,True
CALL-42090,CUST-50888,118,Afternoon (13-17h),Call Back Later,0,AGT-006,True
CALL-20615,CUST-50888,70,Morning (8-11h),No Answer,0,AGT-014,False
CALL-54436,CUST-50888,17,Afternoon (13-17h),No Answer,0,AGT-004,False
CALL-97460,CUST-51477,118,Noon (11-13h),Success,607000,AGT-010,False
CALL-42066,CUST-51477,180,Morning (8-11h),Success,451000,AGT-002,False
CALL-61005,CUST-51477,103,Morning (8-11h),Success,725000,AGT-001,False
CALL-81942,CUST-51477,115,Evening (17-20h),Call Back Later,0,AGT-007,True
CALL-64549,CUST-51477,161,Afternoon (13-17h),Success,700000,AGT-002,False
CALL-36170,CUST-51477,363,Morning (8-11h),Success,880000,AGT-001,False
CALL-11525,CUST-51477,87,Afternoon (13-17h),Call Back Later,0,AGT-019,True
CALL-65059,CUST-51477,153,Morning (8-11h),Call Back Later,0,AGT-002,True
CALL-69479,CUST-51477,116,Morning (8-11h),Not Interested,0,AGT-016,False
CALL-66662,CUST-51477,45,Evening (17-20h),No Answer,0,AGT-007,False
CALL-73895,CUST-53084,203,Evening (17-20h),Call Back Later,0,AGT-001,True
CALL-39445,CUST-53084,302,Afternoon (13-17h),Success,1050000,AGT-015,True
CALL-42977,CUST-53084,180,Morning (8-11h),Call Back Later,0,AGT-001,True
CALL-86195,CUST-95794,11,Morning (8-11h),No Answer,0,AGT-008,False
CALL-11471,CUST-95794,91,Morning (8-11h),Not Interested,0,AGT-003,False
CALL-42013,CUST-95794,180,Morning (8-11h),Not Interested,0,AGT-001,False
CALL-84411,CUST-95794,246,Evening (17-20h),Success,1139000,AGT-004,False
CALL-70266,CUST-95794,26,Morning (8-11h),No Answer,0,AGT-001,False
CALL-11656,CUST-95794,44,Afternoon (13-17h),Call Back Later,0,AGT-016,True
CALL-10954,CUST-95794,157,Noon (11-13h),Success,911000,AGT-007,False
CALL-32474,CUST-95794,129,Afternoon (13-17h),Success,741000,AGT-005,False
CALL-24643,CUST-95794,118,Afternoon (13-17h),Success,751000,AGT-009,False
CALL-52937,CUST-95794,349,Morning (8-11h),Success,1524000,AGT-016,False
CALL-17336,CUST-95794,373,Noon (11-13h),Success,426000,AGT-008,False
CALL-42667,CUST-63116,54,Afternoon (13-17h),No Answer,0,AGT-018,False
CALL-18271,CUST-67585,19,Morning (8-11h),No Answer,0,AGT-002,False
CALL-37761,CUST-67585,112,Morning (8-11h),Success,996000,AGT-018,False
CALL-79834,CUST-38671,200,Afternoon (13-17h),Success,1377000,AGT-008,False
CALL-36845,CUST-38671,262,Afternoon (13-17h),Call Back Later,0,AGT-003,True
CALL-27083,CUST-38671,88,Afternoon (13-17h),No Answer,0,AGT-007,False
CALL-27893,CUST-38671,65,Afternoon (13-17h),Success,387000,AGT-008,False
CALL-75402,CUST-38671,163,Noon (11-13h),No Answer,0,AGT-003,False
