customer_id,age,gender,location,customer_tier,preferred_style,lifetime_purchases
CUST-63151,50,Male,Hà Nội,Gold,Elegant,13
CUST-22647,48,Female,TP. Hồ Chí Minh,Silver,Classic,3
CUST-37313,40,Female,Hà Nội,New,Formal,1
CUST-47326,42,Female,TP. Hồ Chí Minh,Silver,Elegant,6
CUST-49807,59,Male,TP. Hồ Chí Minh,New,Elegant,2
CUST-71354,40,Female,TP. Hồ Chí Minh,Silver,Formal,9
CUST-92375,45,Female,Biên Hòa,New,Formal,0
CUST-99374,48,Female,TP. Hồ Chí Minh,Silver,Elegant,4
CUST-12204,65,Male,TP. Hồ Chí Minh,New,Casual,3
CUST-33019,58,Female,Đà Lạt,New,Elegant,0
CUST-27018,47,Female,Nha Trang,Silver,Elegant,2
CUST-38109,62,Male,TP. Hồ Chí Minh,Silver,Casual,5
CUST-40098,46,Female,Hà Nội,Silver,Elegant,4
CUST-10759,60,Female,Hải Phòng,New,Classic,2
CUST-25767,41,Female,Huế,Silver,Elegant,3
CUST-44776,60,Female,Đà Nẵng,Silver,Formal,4
CUST-66035,48,Female,Hà Nội,New,Classic,1
CUST-65871,43,Female,Cần Thơ,New,Elegant,1
CUST-91487,50,Female,Hải Phòng,New,Formal,1
CUST-98671,54,Female,Đà Nẵng,New,Formal,3
CUST-45404,48,Female,Huế,New,Elegant,3
CUST-11948,56,Female,Nha Trang,New,Sporty,3
CUST-19325,47,Female,Hải Phòng,Silver,Elegant,4
CUST-55927,56,Female,Hải Phòng,Silver,Elegant,2
CUST-57208,55,Female,Hải Phòng,Silver,Classic,6
CUST-85331,51,Female,Đà Nẵng,Silver,Elegant,5
CUST-54313,48,Female,TP. Hồ Chí Minh,New,Casual,0
CUST-61785,53,Female,Cần Thơ,Gold,Classic,6
CUST-40258,56,Female,Đà Nẵng,Silver,Formal,5
CUST-44134,68,Male,TP. Hồ Chí Minh,Silver,Elegant,10
CUST-85540,59,Female,Hà Nội,New,Elegant,0
CUST-20675,59,Female,Cần Thơ,Silver,Classic,0
CUST-62162,75,Female,Hải Phòng,Silver,Elegant,2
CUST-37096,56,Female,TP. Hồ Chí Minh,Silver,Sporty,8
CUST-90810,55,Female,TP. Hồ Chí Minh,Silver,Casual,8
CUST-48281,57,Female,TP. Hồ Chí Minh,Gold,Casual,11
CUST-54849,43,Male,Biên Hòa,Gold,Casual,16
CUST-42862,48,Female,Huế,Silver,Elegant,5
CUST-85701,47,Female,Đà Nẵng,Gold,Elegant,13
CUST-71232,57,Female,TP. Hồ Chí Minh,Gold,Classic,12
CUST-78294,50,Female,Cần Thơ,New,Formal,1
CUST-57211,53,Male,Đà Nẵng,Silver,Classic,4
CUST-52878,60,Female,Vũng Tàu,New,Elegant,0
CUST-39420,58,Female,Hà Nội,New,Casual,1
CUST-85037,50,Female,Hà Nội,New,Elegant,0
CUST-92760,46,Female,Đà Nẵng,New,Classic,4
CUST-40074,61,Female,Hà Nội,New,Elegant,2
CUST-88301,58,Female,Đà Nẵng,New,Classic,1
CUST-57942,40,Female,Nha Trang,New,Classic,0
CUST-76083,49,Female,Hà Nội,Silver,Formal,3
CUST-42577,53,Female,TP. Hồ Chí Minh,Gold,Casual,15
CUST-74421,58,Female,Hải Phòng,Gold,Elegant,15
CUST-15163,59,Female,Huế,New,Casual,2
CUST-64548,54,Female,TP. Hồ Chí Minh,New,Casual,0
CUST-77796,56,Female,Hà Nội,Gold,Casual,14
CUST-80599,52,Female,Đà Nẵng,New,Formal,0
CUST-69559,46,Male,TP. Hồ Chí Minh,Gold,Formal,14
CUST-46152,49,Female,Nha Trang,Silver,Elegant,7
CUST-67689,52,Female,Đà Nẵng,Silver,Classic,9
CUST-59427,51,Female,TP. Hồ Chí Minh,New,Classic,2
CUST-66663,40,Female,Cần Thơ,New,Classic,1
CUST-85908,48,Male,TP. Hồ Chí Minh,Silver,Sporty,5
CUST-84973,52,Female,Hà Nội,New,Casual,0
CUST-84706,49,Female,Đà Nẵng,Silver,Classic,5
CUST-31656,50,Male,Biên Hòa,Silver,Sporty,6
CUST-33896,55,Female,Cần Thơ,New,Casual,2
CUST-17476,43,Female,TP. Hồ Chí Minh,New,Elegant,1
CUST-11236,40,Female,Cần Thơ,New,Formal,2
CUST-53843,49,Female,TP. Hồ Chí Minh,New,Classic,1
CUST-74282,58,Female,Đà Nẵng,Silver,Classic,6
CUST-62124,65,Female,Đà Nẵng,Silver,Classic,6
CUST-98492,58,Female,TP. Hồ Chí Minh,Silver,Formal,6
CUST-53570,40,Female,TP. Hồ Chí Minh,New,Elegant,4
CUST-27278,50,Female,Biên Hòa,New,Classic,0
CUST-35959,54,Female,TP. Hồ Chí Minh,Silver,Casual,3
CUST-27116,53,Female,Nha Trang,Silver,Formal,7
CUST-30697,56,Female,Hải Phòng,Silver,Elegant,6
CUST-66186,44,Female,Đà Nẵng,Silver,Elegant,6
CUST-13968,52,Female,Hà Nội,Gold,Sporty,9
CUST-93621,55,Female,Hà Nội,New,Casual,0
CUST-90634,58,Female,Hà Nội,New,Classic,0
CUST-31697,45,Female,Đà Nẵng,Silver,Classic,7
CUST-26083,49,Female,Vũng Tàu,New,Classic,0
CUST-37232,40,Female,Huế,Silver,Casual,8
CUST-23394,47,Female,Hà Nội,New,Classic,1
CUST-91690,47,Female,TP. Hồ Chí Minh,New,Casual,1
CUST-51722,43,Female,Hà Nội,New,Elegant,1
CUST-52646,53,Female,Vũng Tàu,Silver,Formal,6
CUST-48562,51,Male,TP. Hồ Chí Minh,Silver,Elegant,4
CUST-13665,40,Female,Hà Nội,New,Formal,2
CUST-77150,53,Female,Hải Phòng,New,Elegant,0
CUST-84274,44,Male,Đà Nẵng,New,Elegant,1
CUST-17116,55,Male,TP. Hồ Chí Minh,New,Elegant,1
CUST-39213,41,Female,Hải Phòng,Silver,Elegant,6
CUST-44902,52,Female,Hà Nội,New,Classic,2
CUST-84943,49,Male,Hà Nội,New,Casual,1
CUST-49852,54,Female,Hà Nội,New,Formal,1
CUST-54712,52,Female,TP. Hồ Chí Minh,Silver,Classic,5
CUST-22589,49,Female,Vũng Tàu,Silver,Classic,2
CUST-67876,40,Female,Đà Nẵng,Silver,Classic,1
CUST-99444,40,Female,Cần Thơ,Silver,Formal,4
CUST-81275,47,Female,TP. Hồ Chí Minh,Gold,Elegant,15
CUST-84605,51,Female,Cần Thơ,New,Classic,2
CUST-27825,47,Female,Biên Hòa,Gold,Elegant,16
CUST-59434,57,Female,TP. Hồ Chí Minh,Silver,Elegant,4
CUST-95183,49,Male,Vũng Tàu,New,Casual,2
CUST-97951,44,Female,Hải Phòng,Silver,Elegant,5
CUST-91838,49,Male,Cần Thơ,Silver,Elegant,2
CUST-84364,53,Male,TP. Hồ Chí Minh,Silver,Formal,3
CUST-47147,54,Female,Hải Phòng,New,Elegant,3
CUST-24752,67,Female,TP. Hồ Chí Minh,New,Casual,1
CUST-73269,46,Female,Biên Hòa,Gold,Classic,20
CUST-24561,51,Male,Đà Lạt,New,Formal,2
CUST-51503,55,Female,TP. Hồ Chí Minh,New,Casual,0
CUST-56694,51,Female,Biên Hòa,New,Elegant,0
CUST-77275,47,Female,Đà Lạt,New,Formal,1
CUST-28591,40,Female,Đà Nẵng,Silver,Classic,3
CUST-70023,47,Female,Hà Nội,Silver,Elegant,2
CUST-10954,43,Female,Hà Nội,Gold,Casual,17
CUST-39669,40,Female,Hà Nội,New,Casual,2
CUST-66995,45,Female,Hà Nội,New,Classic,1
CUST-92320,43,Female,Vũng Tàu,New,Classic,0
CUST-44492,56,Female,Hà Nội,New,Elegant,1
CUST-76974,56,Male,Hải Phòng,Silver,Casual,0
CUST-72736,44,Female,Hải Phòng,New,Sporty,1
CUST-22812,49,Female,Hải Phòng,New,Classic,1
CUST-71159,40,Male,Hà Nội,Gold,Sporty,13
CUST-78536,48,Female,Đà Nẵng,Silver,Elegant,4
CUST-37656,55,Female,Hải Phòng,New,Casual,5
CUST-47752,58,Male,Đà Nẵng,Silver,Formal,6
CUST-78672,46,Female,Hà Nội,Silver,Casual,7
CUST-49986,60,Female,Cần Thơ,Gold,Elegant,13
CUST-98540,40,Female,Hà Nội,Silver,Classic,5
CUST-16814,42,Female,Đà Nẵng,New,Elegant,0
CUST-95248,57,Female,TP. Hồ Chí Minh,New,Casual,1
CUST-54628,65,Female,TP. Hồ Chí Minh,New,Sporty,4
CUST-42458,55,Female,Nha Trang,Silver,Classic,2
CUST-55213,51,Female,Hà Nội,Silver,Elegant,10
CUST-20644,40,Female,Biên Hòa,Silver,Elegant,5
CUST-69459,40,Female,Đà Lạt,Silver,Classic,5
CUST-63445,53,Female,TP. Hồ Chí Minh,New,Classic,4
CUST-31297,49,Female,TP. Hồ Chí Minh,New,Elegant,3
CUST-23664,43,Female,Hà Nội,New,Casual,1
CUST-73084,52,Male,Đà Lạt,New,Elegant,1
CUST-43114,52,Female,Hải Phòng,Silver,Casual,4
CUST-46935,59,Female,Hà Nội,Gold,Classic,11
CUST-86196,53,Female,TP. Hồ Chí Minh,New,Elegant,0
CUST-72819,61,Female,Hà Nội,Silver,Casual,2
CUST-83585,52,Male,Đà Nẵng,New,Casual,1
CUST-48846,51,Female,TP. Hồ Chí Minh,Silver,Classic,5
CUST-11306,60,Female,Hà Nội,New,Casual,2
CUST-90314,44,Female,Nha Trang,Silver,Classic,7
CUST-76072,74,Female,TP. Hồ Chí Minh,New,Elegant,1
CUST-15919,55,Female,Đà Nẵng,New,Sporty,2
CUST-37925,55,Male,Hải Phòng,Silver,Sporty,4
CUST-75015,56,Female,Biên Hòa,New,Elegant,0
CUST-25390,67,Female,TP. Hồ Chí Minh,New,Sporty,1
CUST-53377,58,Female,Đà Lạt,New,Casual,3
CUST-39727,40,Female,TP. Hồ Chí Minh,Gold,Elegant,12
CUST-60294,63,Female,Huế,New,Classic,1
CUST-34966,49,Female,TP. Hồ Chí Minh,Silver,Elegant,8
CUST-16908,52,Female,Cần Thơ,Gold,Casual,12
CUST-14944,41,Female,Hà Nội,Silver,Formal,4
CUST-83127,56,Male,Vũng Tàu,New,Classic,1
CUST-84917,46,Female,Biên Hòa,Silver,Classic,9
CUST-87278,52,Male,TP. Hồ Chí Minh,New,Elegant,1
CUST-16411,49,Female,Đà Nẵng,Silver,Classic,5
CUST-14978,67,Female,Đà Nẵng,New,Formal,1
CUST-20308,67,Female,TP. Hồ Chí Minh,Silver,Elegant,7
CUST-13707,52,Female,Hải Phòng,Silver,Classic,1
CUST-53969,52,Female,Hải Phòng,New,Classic,2
CUST-44162,49,Female,Đà Nẵng,New,Casual,1
CUST-84513,60,Female,Hà Nội,New,Casual,1
CUST-56209,49,Male,Đà Lạt,Silver,Casual,3
CUST-37981,48,Female,Hà Nội,New,Classic,1
CUST-31883,59,Female,Hải Phòng,Silver,Casual,5
CUST-81178,47,Female,Hà Nội,Silver,Casual,1
CUST-33917,51,Female,Hà Nội,Gold,Casual,14
CUST-56299,40,Female,Hà Nội,New,Classic,0
CUST-75265,57,Male,TP. Hồ Chí Minh,New,Formal,1
CUST-54819,67,Female,Hải Phòng,New,Elegant,0
CUST-85664,57,Male,Đà Nẵng,Silver,Elegant,4
CUST-91968,63,Female,Hải Phòng,New,Sporty,2
CUST-99240,45,Female,Hải Phòng,New,Elegant,0
CUST-88886,53,Female,Hà Nội,New,Formal,1
CUST-59688,44,Female,Hà Nội,Silver,Casual,8
CUST-75565,50,Male,Hải Phòng,Gold,Formal,12
CUST-81937,58,Female,Hải Phòng,New,Classic,2
CUST-55633,52,Female,Đà Nẵng,New,Formal,0
CUST-95598,40,Female,TP. Hồ Chí Minh,New,Casual,1
CUST-42099,41,Female,Nha Trang,New,Classic,2
CUST-56849,40,Female,Hà Nội,Gold,Classic,20
CUST-65717,55,Male,Hải Phòng,New,Elegant,3
CUST-57142,68,Female,Hà Nội,Silver,Elegant,5
CUST-99452,62,Female,Hải Phòng,Gold,Sporty,12
CUST-27531,40,Female,TP. Hồ Chí Minh,Silver,Elegant,2
CUST-58878,63,Female,Cần Thơ,New,Casual,1
CUST-40503,59,Female,Hà Nội,Silver,Classic,2
CUST-80089,40,Female,Đà Nẵng,New,Classic,2
CUST-31922,49,Female,Hà Nội,New,Sporty,0
CUST-38146,60,Female,Hải Phòng,Gold,Elegant,8
CUST-64889,56,Male,Hà Nội,New,Casual,2
CUST-68075,41,Male,Hà Nội,New,Classic,0
CUST-62265,56,Female,Cần Thơ,New,Elegant,0
CUST-67677,40,Female,Hà Nội,New,Elegant,0
CUST-58695,50,Female,TP. Hồ Chí Minh,Silver,Casual,2
CUST-72490,61,Female,Nha Trang,Silver,Elegant,4
CUST-62495,52,Female,Nha Trang,Silver,Formal,9
CUST-60365,48,Female,Huế,New,Casual,1
CUST-41234,59,Female,TP. Hồ Chí Minh,New,Elegant,2
CUST-60961,59,Male,Đà Nẵng,New,Elegant,3
CUST-18478,62,Male,Nha Trang,Silver,Elegant,5
CUST-30083,58,Female,Hà Nội,Silver,Casual,3
CUST-23168,60,Female,Cần Thơ,Silver,Classic,6
CUST-52210,57,Female,Hà Nội,Gold,Elegant,8
CUST-52490,54,Female,Đà Lạt,Silver,Classic,6
CUST-47249,52,Female,Hải Phòng,New,Classic,2
CUST-36590,50,Male,TP. Hồ Chí Minh,Silver,Casual,5
CUST-13210,42,Female,TP. Hồ Chí Minh,Silver,Elegant,7
CUST-91949,44,Female,Hà Nội,Gold,Elegant,10
CUST-38226,49,Female,TP. Hồ Chí Minh,New,Classic,2
CUST-63559,53,Female,Cần Thơ,Silver,Casual,4
CUST-62379,63,Female,Đà Nẵng,New,Casual,1
CUST-94506,51,Female,Đà Nẵng,Silver,Elegant,4
CUST-29376,60,Female,Hà Nội,Gold,Elegant,13
CUST-84801,60,Female,Hải Phòng,Gold,Casual,16
CUST-46397,50,Female,TP. Hồ Chí Minh,New,Elegant,1
CUST-23662,56,Female,Hà Nội,New,Classic,0
CUST-99092,50,Female,Biên Hòa,Silver,Classic,3
CUST-96500,62,Male,TP. Hồ Chí Minh,Silver,Elegant,8
CUST-66508,57,Female,Đà Nẵng,Gold,Classic,11
CUST-45687,42,Female,Vũng Tàu,New,Elegant,2
CUST-64404,53,Female,TP. Hồ Chí Minh,Silver,Classic,7
CUST-79952,65,Female,Biên Hòa,Silver,Elegant,4
CUST-48103,50,Female,Hải Phòng,New,Classic,3
CUST-64737,55,Female,Hải Phòng,New,Classic,2
CUST-37133,56,Female,TP. Hồ Chí Minh,Silver,Elegant,5
CUST-18317,43,Male,Hà Nội,New,Casual,1
CUST-34762,56,Female,TP. Hồ Chí Minh,Silver,Casual,7
CUST-94407,40,Female,Hà Nội,Silver,Sporty,3
CUST-21941,46,Male,Hà Nội,New,Elegant,2
CUST-96684,60,Female,Đà Nẵng,New,Elegant,1
CUST-20616,54,Female,Cần Thơ,Gold,Classic,11
CUST-21518,49,Female,Hà Nội,Silver,Formal,7
CUST-99929,55,Female,Cần Thơ,Silver,Classic,2
CUST-91372,51,Female,Biên Hòa,Silver,Classic,8
CUST-45982,52,Female,Cần Thơ,Silver,Casual,5
CUST-71528,57,Female,Nha Trang,Gold,Elegant,11
CUST-55273,46,Male,Cần Thơ,Silver,Classic,4
CUST-51115,52,Female,TP. Hồ Chí Minh,Silver,Classic,6
CUST-23220,49,Female,TP. Hồ Chí Minh,New,Casual,2
CUST-24065,40,Female,Biên Hòa,New,Casual,4
CUST-93773,44,Female,Hải Phòng,Silver,Classic,6
CUST-49427,64,Female,Nha Trang,New,Casual,2
CUST-67824,55,Female,Biên Hòa,Silver,Classic,7
CUST-32934,41,Male,TP. Hồ Chí Minh,Gold,Elegant,17
CUST-72327,40,Female,TP. Hồ Chí Minh,New,Formal,1
CUST-57878,51,Female,Hải Phòng,New,Casual,0
CUST-61483,64,Female,Hà Nội,Silver,Formal,5
CUST-47264,50,Female,Đà Nẵng,New,Casual,0
CUST-36841,62,Female,Nha Trang,Silver,Elegant,4
CUST-58211,54,Female,Đà Nẵng,Silver,Classic,4
CUST-94266,55,Female,TP. Hồ Chí Minh,New,Classic,1
CUST-32116,41,Female,Cần Thơ,Silver,Elegant,3
CUST-22927,59,Female,Hà Nội,Silver,Classic,2
CUST-49776,49,Female,Đà Lạt,New,Classic,3
CUST-60989,58,Female,Hà Nội,New,Elegant,0
CUST-87738,45,Female,Huế,New,Formal,3
CUST-66691,53,Female,TP. Hồ Chí Minh,Gold,Elegant,9
CUST-32669,54,Female,TP. Hồ Chí Minh,New,Classic,1
CUST-79847,50,Female,TP. Hồ Chí Minh,New,Casual,1
CUST-58373,55,Male,Hà Nội,New,Casual,3
CUST-50850,49,Female,TP. Hồ Chí Minh,New,Elegant,3
CUST-99739,46,Female,Huế,New,Casual,2
CUST-97306,64,Male,Nha Trang,Silver,Casual,7
CUST-43530,60,Female,Hà Nội,New,Formal,3
CUST-26350,45,Female,Hải Phòng,Silver,Classic,3
CUST-78621,56,Female,Huế,New,Elegant,2
CUST-18171,46,Female,Nha Trang,New,Casual,1
CUST-43066,42,Female,TP. Hồ Chí Minh,New,Elegant,1
CUST-25424,60,Male,Hà Nội,Silver,Casual,10
CUST-46667,40,Female,Biên Hòa,Gold,Casual,10
CUST-73219,59,Female,TP. Hồ Chí Minh,New,Casual,5
CUST-50888,49,Female,TP. Hồ Chí Minh,Gold,Sporty,4
CUST-88773,50,Male,Cần Thơ,New,Casual,1
CUST-29524,55,Female,TP. Hồ Chí Minh,Silver,Formal,7
CUST-13773,56,Female,Huế,Silver,Casual,7
CUST-10390,45,Female,Hà Nội,New,Elegant,1
CUST-64913,57,Female,Cần Thơ,New,Casual,2
CUST-16255,52,Female,Biên Hòa,New,Casual,1
CUST-14856,41,Female,Vũng Tàu,Silver,Sporty,5
CUST-55381,50,Female,Biên Hòa,New,Elegant,1
CUST-64490,63,Female,Huế,Gold,Classic,13
CUST-76777,65,Female,TP. Hồ Chí Minh,New,Formal,4
CUST-97342,57,Female,Biên Hòa,Gold,Elegant,20
CUST-56563,42,Female,Biên Hòa,New,Casual,0
CUST-73258,55,Female,Đà Nẵng,Silver,Classic,12
CUST-18909,58,Female,TP. Hồ Chí Minh,New,Elegant,3
CUST-34127,57,Female,Hà Nội,New,Elegant,1
CUST-11403,58,Female,Đà Nẵng,New,Formal,1
CUST-27202,54,Male,Cần Thơ,Silver,Elegant,7
CUST-14725,51,Female,TP. Hồ Chí Minh,New,Casual,1
CUST-75465,47,Female,TP. Hồ Chí Minh,Silver,Casual,7
CUST-82479,40,Female,Đà Nẵng,Gold,Casual,11
CUST-23831,54,Male,Hà Nội,New,Classic,1
CUST-49993,53,Female,Biên Hòa,New,Elegant,0
CUST-85851,56,Female,TP. Hồ Chí Minh,New,Formal,1
CUST-17666,41,Female,Hà Nội,New,Elegant,2
CUST-66146,57,Female,Hà Nội,New,Elegant,0
CUST-58862,68,Male,Huế,Silver,Sporty,7
CUST-76412,52,Male,Huế,New,Classic,2
CUST-58112,51,Female,Hà Nội,New,Elegant,2
CUST-54965,54,Female,Hà Nội,Silver,Sporty,4
CUST-72153,68,Female,TP. Hồ Chí Minh,New,Elegant,1
CUST-21133,43,Female,Hà Nội,Silver,Elegant,7
CUST-20136,53,Male,Cần Thơ,Gold,Classic,6
CUST-27984,45,Female,Hà Nội,New,Casual,1
CUST-50660,47,Female,Đà Nẵng,Silver,Formal,7
CUST-13578,51,Female,TP. Hồ Chí Minh,Silver,Casual,4
CUST-49801,62,Female,TP. Hồ Chí Minh,Silver,Sporty,3
CUST-84690,66,Female,TP. Hồ Chí Minh,Silver,Elegant,4
CUST-99485,55,Female,Hà Nội,Silver,Casual,6
CUST-72226,48,Female,TP. Hồ Chí Minh,Silver,Elegant,4
CUST-85419,71,Female,Hà Nội,Silver,Formal,4
CUST-78822,48,Female,Hà Nội,Silver,Formal,6
CUST-20716,47,Male,Vũng Tàu,Silver,Classic,6
CUST-92701,40,Female,TP. Hồ Chí Minh,Silver,Formal,8
CUST-96304,63,Female,TP. Hồ Chí Minh,New,Casual,4
CUST-81397,59,Female,Hà Nội,Silver,Elegant,4
CUST-69646,71,Female,Cần Thơ,New,Casual,0
CUST-15101,40,Female,Biên Hòa,New,Sporty,1
CUST-31829,63,Female,Nha Trang,New,Classic,1
CUST-85719,52,Female,Đà Nẵng,New,Elegant,1
CUST-35655,58,Female,Nha Trang,Silver,Sporty,6
CUST-31266,40,Male,TP. Hồ Chí Minh,New,Classic,1
CUST-95865,63,Female,Huế,Silver,Classic,8
CUST-81450,58,Female,Nha Trang,Silver,Casual,5
CUST-97370,51,Female,Hà Nội,New,Casual,1
CUST-64018,57,Female,TP. Hồ Chí Minh,New,Classic,2
CUST-83102,45,Female,TP. Hồ Chí Minh,Silver,Elegant,6
CUST-14605,47,Female,Hà Nội,Silver,Formal,3
CUST-23936,48,Female,Huế,New,Classic,4
CUST-10484,40,Female,Hà Nội,New,Casual,3
CUST-10487,58,Female,Cần Thơ,New,Formal,1
CUST-13224,61,Female,Vũng Tàu,New,Elegant,0
CUST-91082,46,Female,TP. Hồ Chí Minh,New,Formal,1
CUST-68511,54,Female,TP. Hồ Chí Minh,Gold,Casual,13
CUST-35758,49,Female,Đà Nẵng,New,Sporty,0
CUST-91192,54,Female,Nha Trang,New,Elegant,2
CUST-11299,46,Female,TP. Hồ Chí Minh,Gold,Classic,8
CUST-27672,44,Female,TP. Hồ Chí Minh,Silver,Casual,3
CUST-82074,60,Female,Đà Nẵng,New,Formal,1
CUST-79259,51,Female,Biên Hòa,Silver,Sporty,4
CUST-86177,68,Female,TP. Hồ Chí Minh,Gold,Classic,17
CUST-22752,52,Female,TP. Hồ Chí Minh,New,Classic,2
CUST-50418,44,Male,Vũng Tàu,New,Elegant,1
CUST-31474,61,Female,Hà Nội,Gold,Casual,17
CUST-31928,57,Female,Hà Nội,Silver,Formal,3
CUST-12585,57,Male,Đà Nẵng,Gold,Casual,12
CUST-86994,61,Female,Hà Nội,New,Classic,0
CUST-89990,46,Female,Hà Nội,Gold,Sporty,22
CUST-70702,50,Female,Hải Phòng,New,Elegant,2
CUST-18064,50,Female,Hải Phòng,Silver,Classic,5
CUST-65584,41,Female,TP. Hồ Chí Minh,Gold,Classic,6
CUST-67975,49,Female,TP. Hồ Chí Minh,New,Classic,1
CUST-22174,62,Female,Đà Nẵng,New,Casual,0
CUST-69364,53,Female,Hải Phòng,Silver,Casual,6
CUST-12137,41,Female,Nha Trang,Silver,Elegant,5
CUST-99100,40,Female,Nha Trang,New,Elegant,6
CUST-69372,65,Female,Hải Phòng,Gold,Classic,15
CUST-19490,51,Female,Đà Lạt,New,Casual,0
CUST-13854,46,Female,Huế,New,Classic,1
CUST-84637,49,Female,Hà Nội,New,Classic,2
CUST-79384,40,Female,Biên Hòa,Gold,Elegant,20
CUST-35320,63,Female,Đà Lạt,New,Casual,0
CUST-71048,48,Female,TP. Hồ Chí Minh,Silver,Classic,3
CUST-88414,62,Male,Hà Nội,New,Classic,2
CUST-99943,52,Female,Đà Nẵng,Gold,Classic,12
CUST-98925,63,Female,TP. Hồ Chí Minh,Silver,Elegant,7
CUST-44867,54,Female,Cần Thơ,New,Elegant,1
CUST-19863,58,Male,Đà Nẵng,New,Elegant,2
CUST-58601,57,Female,Hà Nội,New,Casual,1
CUST-99401,56,Female,TP. Hồ Chí Minh,New,Elegant,0
CUST-75846,54,Female,Đà Lạt,Silver,Elegant,1
CUST-91921,50,Female,Hà Nội,Silver,Sporty,6
CUST-55985,67,Male,Cần Thơ,New,Classic,3
CUST-36931,44,Female,TP. Hồ Chí Minh,Silver,Classic,5
CUST-11078,52,Female,TP. Hồ Chí Minh,New,Classic,3
CUST-49454,52,Female,Đà Nẵng,New,Elegant,1
CUST-38133,55,Female,TP. Hồ Chí Minh,New,Elegant,1
CUST-50903,48,Female,Hải Phòng,New,Formal,3
CUST-96376,54,Female,Hải Phòng,Silver,Classic,3
CUST-36347,50,Female,Hà Nội,New,Casual,1
CUST-48474,40,Female,TP. Hồ Chí Minh,Silver,Sporty,7
CUST-83630,52,Female,Cần Thơ,New,Elegant,4
CUST-74459,43,Female,Cần Thơ,Silver,Casual,4
CUST-50528,40,Male,Đà Nẵng,New,Elegant,0
CUST-18535,53,Female,Nha Trang,New,Classic,3
CUST-11097,55,Female,Hà Nội,New,Formal,1
CUST-58576,56,Female,Hà Nội,New,Elegant,3
CUST-71208,56,Female,Hải Phòng,New,Sporty,0
CUST-12888,40,Female,Hải Phòng,New,Casual,0
CUST-62480,41,Female,Nha Trang,Silver,Classic,5
CUST-52660,67,Female,Hà Nội,New,Elegant,0
CUST-20877,43,Female,TP. Hồ Chí Minh,Silver,Casual,6
CUST-20950,56,Female,Hải Phòng,Silver,Classic,2
CUST-66838,46,Female,TP. Hồ Chí Minh,Silver,Elegant,1
CUST-88328,52,Female,TP. Hồ Chí Minh,Silver,Classic,4
CUST-85884,46,Female,Hải Phòng,New,Elegant,1
CUST-34175,56,Female,Hà Nội,Silver,Sporty,3
CUST-20570,53,Female,TP. Hồ Chí Minh,Silver,Classic,10
CUST-47813,48,Female,Hà Nội,Silver,Classic,2
CUST-94869,43,Female,Đà Lạt,New,Casual,2
CUST-85514,54,Female,TP. Hồ Chí Minh,Silver,Casual,6
CUST-74042,42,Female,Hà Nội,New,Formal,1
CUST-10436,55,Female,Hà Nội,New,Sporty,0
CUST-98035,73,Female,Hà Nội,New,Elegant,0
CUST-68169,62,Female,Hà Nội,New,Classic,2
CUST-43582,57,Female,Đà Nẵng,Silver,Casual,5
CUST-22485,51,Female,Hà Nội,Gold,Elegant,14
CUST-52775,40,Female,TP. Hồ Chí Minh,New,Casual,2
CUST-64670,41,Female,Hà Nội,Silver,Elegant,6
CUST-79629,62,Female,TP. Hồ Chí Minh,Silver,Formal,7
CUST-42194,45,Female,Hà Nội,Gold,Casual,13
CUST-93537,46,Female,Đà Nẵng,Silver,Classic,1
CUST-94691,50,Female,Hải Phòng,New,Classic,1
CUST-59347,43,Female,Cần Thơ,New,Sporty,0
CUST-25706,42,Male,TP. Hồ Chí Minh,Silver,Casual,9
CUST-75117,51,Female,Huế,New,Formal,1
CUST-21415,44,Female,Hải Phòng,Gold,Formal,10
CUST-44208,46,Male,Hà Nội,Gold,Elegant,15
CUST-75815,45,Female,TP. Hồ Chí Minh,Gold,Elegant,9
CUST-49080,56,Female,Cần Thơ,New,Elegant,4
CUST-59532,50,Female,TP. Hồ Chí Minh,Silver,Casual,7
CUST-93545,50,Female,TP. Hồ Chí Minh,Silver,Casual,6
CUST-17698,56,Female,Hải Phòng,New,Classic,0
CUST-23189,50,Female,Hà Nội,New,Sporty,0
CUST-95794,49,Female,Biên Hòa,New,Elegant,1
CUST-24066,55,Female,Hà Nội,New,Casual,1
CUST-37937,57,Female,Hà Nội,Gold,Classic,12
CUST-38064,50,Female,Hà Nội,Silver,Classic,4
CUST-57500,52,Female,TP. Hồ Chí Minh,New,Elegant,0
CUST-42505,45,Male,Đà Lạt,Silver,Casual,4
CUST-80977,45,Female,Nha Trang,New,Casual,2
CUST-34146,58,Male,Đà Lạt,New,Classic,0
CUST-66633,55,Female,Đà Nẵng,New,Classic,2
CUST-78062,55,Female,TP. Hồ Chí Minh,Silver,Casual,4
CUST-82934,54,Female,TP. Hồ Chí Minh,Silver,Classic,4
CUST-90188,52,Female,Hà Nội,Silver,Casual,4
CUST-75895,57,Female,Đà Lạt,Gold,Classic,15
CUST-39781,59,Male,TP. Hồ Chí Minh,New,Formal,2
CUST-75209,59,Female,TP. Hồ Chí Minh,Silver,Casual,4
CUST-69916,51,Female,TP. Hồ Chí Minh,New,Elegant,1
CUST-28590,63,Female,Nha Trang,New,Casual,3
CUST-79120,53,Female,TP. Hồ Chí Minh,Silver,Classic,5
CUST-92270,57,Female,Cần Thơ,New,Formal,2
